GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,EMP_N,PAYQTR1,PAYQTR1_N,PAYANN,PAYANN_N
Geographic identifier code,Id2,Geographic area name,2002 NAICS code,Meaning of 2002 NAICS code,Year,Number of establishments,Number of employees,Noise range for number of employees (%),"First-quarter payroll ($1,000)",Noise range for first-quarter payroll (%),"Annual payroll ($1,000)",Noise range for annual payroll (%)
0500000US18065,18065,"Henry County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,c,D,D,D,D,D
0500000US18077,18077,"Jefferson County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,c,D,D,D,D,D
0500000US18089,18089,"Lake County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,7,j,D,D,D,D,D
0500000US18091,18091,"LaPorte County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US18099,18099,"Marshall County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US18107,18107,"Montgomery County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,3,f,D,D,D,D,D
0500000US18109,18109,"Morgan County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US18127,18127,"Porter County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,4,4814,H,90645,H,369964,H
0500000US18131,18131,"Pulaski County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US18133,18133,"Putnam County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US18141,18141,"St. Joseph County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,c,D,D,D,D,D
0500000US18147,18147,"Spencer County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,c,D,D,D,D,D
0500000US18157,18157,"Tippecanoe County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US18183,18183,"Whitley County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,e,D,D,D,D,D
0500000US19013,19013,"Black Hawk County, Iowa",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US19049,19049,"Dallas County, Iowa",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US19057,19057,"Des Moines County, Iowa",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US19061,19061,"Dubuque County, Iowa",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,a,D,D,D,D,D
0500000US19063,19063,"Emmet County, Iowa",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US19073,19073,"Greene County, Iowa",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US19139,19139,"Muscatine County, Iowa",33111,Iron and steel mills and ferroalloy manufacturing,2007,3,f,D,D,D,D,D
0500000US19141,19141,"O'Brien County, Iowa",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US19147,19147,"Palo Alto County, Iowa",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US19153,19153,"Polk County, Iowa",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US19155,19155,"Pottawattamie County, Iowa",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US19167,19167,"Sioux County, Iowa",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US19189,19189,"Winnebago County, Iowa",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US20005,20005,"Atchison County, Kansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US20079,20079,"Harvey County, Kansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US20173,20173,"Sedgwick County, Kansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US21015,21015,"Boone County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US21019,21019,"Boyd County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,g,D,D,D,D,D
0500000US21037,21037,"Campbell County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,e,D,D,D,D,D
0500000US21041,21041,"Carroll County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,g,D,D,D,D,D
0500000US21045,21045,"Casey County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US21047,21047,"Christian County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,c,D,D,D,D,D
0500000US21059,21059,"Daviess County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,a,D,D,D,D,D
0500000US21067,21067,"Fayette County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US21101,21101,"Henderson County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US21111,21111,"Jefferson County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,b,D,D,D,D,D
0500000US21133,21133,"Letcher County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US21151,21151,"Madison County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US21157,21157,"Marshall County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,3,427,G,6308,H,25997,H
0500000US21195,21195,"Pike County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US21217,21217,"Taylor County, Kentucky",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US22005,22005,"Ascension Parish, Louisiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US22017,22017,"Caddo Parish, Louisiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US22063,22063,"Livingston Parish, Louisiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US22073,22073,"Ouachita Parish, Louisiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,c,D,D,D,D,D
0500000US22095,22095,"St. John the Baptist Parish, Louisiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,e,D,D,D,D,D
0500000US22109,22109,"Terrebonne Parish, Louisiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
